" "," "," ","3",0
" "," "," ","2",0
" "," "," ","1",0
"2016","Sep","Performance","5",0
" "," "," ","4",1
" "," "," ","3",1
" "," "," ","2",0
" "," "," ","1",1
"2016","Sep","Others","5",0
" "," "," ","4",0
" "," "," ","3",0
" "," "," ","2",0
" "," "," ","1",0
"2016","Oct","Battery","5",4
" "," "," ","4",2
" "," "," ","3",1
" "," "," ","2",2
" "," "," ","1",0
"2016","Oct","Camera","5",3
" "," "," ","4",0
" "," "," ","3",0
" "," "," ","2",0
" "," "," ","1",2
"2016","Oct","Storage","5",0
" "," "," ","4",0
" "," "," ","3",0
" "," "," ","2",0
" "," "," ","1",0
"2016","Oct","Performance","5",0
" "," "," ","4",2
" "," "," ","3",1
" "," "," ","2",1
" "," "," ","1",0
"2016","Oct","Others","5",3
" "," "," ","4",0
" "," "," ","3",0
" "," "," ","2",1
" "," "," ","1",0
"2016","Nov","Battery","5",1
" "," "," ","4",4
" "," "," ","3",3
" "," "," ","2",0
" "," "," ","1",0
"2016","Nov","Camera","5",0
" "," "," ","4",3
" "," "," ","3",1
" "," "," ","2",0
" "," "," ","1",0
"2016","Nov","Storage","5",0
" "," "," ","4",1
" "," "," ","3",1
" "," "," ","2",0
" "," "," ","1",0
"2016","Nov","Performance","5",0
" "," "," ","4",3
" "," "," ","3",0
" "," "," ","2",0
" "," "," ","1",0
"2016","Nov","Others","5",1
" "," "," ","4",2
" "," "," ","3",0
" "," "," ","2",0
" "," "," ","1",0
"2016","Dec","Battery","5",6
" "," "," ","4",0
" "," "," ","3",3
" "," "," ","2",1
" "," "," ","1",6
"2016","Dec","Camera","5",4
" "," "," ","4",0
" "," "," ","3",1
" "," "," ","2",0
" "," "," ","1",0
"2016","Dec","Storage","5",0
" "," "," ","4",0
" "," "," ","3",0
" "," "," ","2",0
" "," "," ","1",0
"2016","Dec","Performance","5",1
" "," "," ","4",2
" "," "," ","3",4
" "," "," ","2",0
" "," "," ","1",2
"2016","Dec","Others","5",4
" "," "," ","4",0
" "," "," ","3",2
" "," "," ","2",0
" "," "," ","1",0
